user_id,item_list
2987,2687 13908 5090 2027 6676 2298 13630 5819 17553 14449
2988,412 16130 6507 4965 17135 9060 16210 9667 16681 16350
2989,5974 17733 11844 17734 17625 5983 6214 2182 11871 6011
2990,17662 368 9360 184 17658 228 15958 2608 13719 6484
2991,6654 17806 5806 16440 12298 4007 6507 6591 412 13531
2992,9667 10445 16808 322 923 16350 2283 15626 6233 1208
2993,9667 6670 7376 16598 15746 13032 16791 6975 2283 803
2994,2843 2792 2655 2418 2797 2637 2920 1176 1720 14734
2995,17926 18031 17985 11871 9938 5981 15488 15463 2636 10044
2996,16012 30 11259 5954 16279 7116 579 17625 9667 2283
2997,5004 5051 7301 10954 7270 5185 5166 7116 7117 12944
2998,16216 17733 7377 5983 16415 2836 15433 5981 5424 15427
2999,8124 15434 6613 6614 4406 6641 15470 15461 6602 4388
3000,14440 4582 803 322 9744 16598 6233 16350 15746 10726
3001,7873 8111 6597 8033 6728 6514 7968 6615 11744 2204
3002,10181 739 675 10182 14818 10164 5432 7486 5414 5460
3003,1455 1444 1901 12380 12638 14362 14398 14405 16162 1517
3004,579 8513 9704 8491 14060 629 9010 4222 17364 9543
3005,8730 14038 3492 5401 13237 2974 3073 7021 6889 13376
3006,16598 9744 7376 803 9667 16808 10445 15626 14440 13366
3007,17396 732 697 720 5972 15068 2545 2569 15073 15097
3008,2804 494 16484 516 14974 1866 10468 9984 1374 11620
3009,1900 17667 7221 12062 1103 17236 3369 6975 5305 14153
3010,1076 1086 2112 2141 15073 7329 13696 7543 17051 15259
3011,3830 3026 823 3366 932 3369 3931 3804 5051 7117
3012,10562 8976 640 9327 9446 2179 8936 8974 8820 8938
3013,10164 13696 7751 15878 15884 7766 15885 15914 11870 7703
3014,10620 2448 10746 5292 5815 10719 2478 7968 10546 1541
3015,370 316 1493 14393 14379 8154 5873 227 4100 6369
3016,6615 6728 6514 8111 8033 7968 7873 6597 12901 12821
3017,5974 5983 5797 16436 17926 11776 15488 12060 17733 5761
3018,10181 10182 5074 2504 13170 14879 5075 6139 10320 7803
3019,9329 18011 8735 5424 11102 13758 16239 4029 5110 8938
3020,4332 5455 2352 4531 6692 15626 3619 17236 803 4965
3021,4965 17236 16598 16808 7376 1208 13032 14440 13366 6670
3022,10461 15227 10459 3595 3596 3591 1495 5999 2407 6595
3023,5432 15831 13466 4837 2200 10267 5414 2687 5392 6676
3024,246 14218 11791 12119 15836 16900 4031 13700 5944 4040
3025,17625 7464 6311 15152 12379 11944 12378 11860 7495 10181
3026,16598 10726 10865 10445 4965 322 803 13366 7376 6233
3027,15487 14536 14052 13685 7524 12740 15971 16210 16550 7611
3028,932 4023 3955 3994 4025 1013 7617 7117 7356 3889
3029,6514 6728 6597 8111 7968 7873 8033 6615 6676 14449
3030,7376 4582 6905 16350 13032 4965 923 15746 13366 9667
3031,2448 12297 2555 11723 10322 14093 15579 15756 15712 10546
3032,1802 9060 16440 9177 4007 14891 17989 6507 1580 3891
3033,4502 14838 4730 4693 14687 14695 4591 14636 14917 14923
3034,1541 337 5455 14380 15393 7358 14375 2352 11652 11708
3035,2320 2328 17969 4934 13896 4902 17966 4920 4924 7984
3036,3129 11676 5261 15470 7419 11681 7570 6315 4093 15727
3037,10181 10182 15507 10645 7553 7486 7543 7495 7464 739
3038,9983 1829 6749 7681 13856 6210 417 409 8983 4096
3039,4470 7419 7418 1107 4468 10535 1070 10522 11778 15040
3040,13366 923 10445 10726 10865 6975 6233 13032 9667 17236
3041,12378 14752 7495 7486 16415 6214 6290 7464 15216 7543
3042,13424 9939 6971 10390 11513 13155 4940 5196 4293 11178
3043,10181 17450 739 10182 15507 675 7486 7495 10645 5460
3044,10865 6670 7376 4965 13366 6975 6905 923 15746 1208
3045,10504 12226 11835 4376 12277 4220 14045 3637 10878 12184
3046,12379 5795 14987 15433 16374 5789 16020 12378 1964 5797
3047,17553 13703 13466 16778 14762 2200 5090 4837 8242 17159
3048,1318 4052 16822 9777 4047 3464 3888 3192 16723 7862
3049,15518 14543 8602 14010 8716 391 14159 11608 2482 12520
3050,405 15952 9596 16305 1614 9635 480 16737 15927 8525
3051,1965 14150 6538 7434 5437 8829 17998 3827 12982 17310
3052,3398 13997 2181 4336 14453 17341 11264 14004 4343 16307
3053,15073 13068 11655 13357 6927 13362 1070 13370 11178 11676
3054,11629 11502 3374 934 9786 9948 3553 2475 2469 950
3055,4332 541 3638 6796 4725 3977 1612 7591 5054 7449
3056,16791 803 17236 10865 15681 12901 7429 7428 6670 10322
3057,1541 2352 6299 17450 4332 6283 15507 17343 5962 10422
3058,6811 1255 10726 4965 17236 6905 10865 322 6233 923
3059,5110 13758 18011 7973 11102 4693 9575 12492 640 4029
3060,12060 11944 6011 8284 10478 10044 16338 6112 16183 8225
3061,16350 13032 15746 10445 16598 15626 803 10865 13366 6233
3062,2831 2827 5074 12960 6589 11215 4388 6991 15120 13277
3063,10322 11723 10546 7377 12658 13767 12370 15756 5317 15712
3064,9768 1654 4081 209 1626 1691 1685 13617 7384 10561
3065,3213 3242 1551 7968 1554 6597 3690 1013 3211 3680
3066,9747 17266 6456 391 8716 16874 11608 14543 15518 16476
3067,17525 14010 8602 17266 16874 8580 12784 16889 2052 6577
3068,13630 6676 17159 5819 13908 14813 2200 9726 2298 8316
3069,7031 2569 2366 11085 10103 11096 7036 15642 10171 2362
3070,10182 10181 7486 7495 5432 5414 5392 7543 7553 7464
3071,3937 9747 9323 8716 6456 12520 8580 3885 9363 16620
3072,7873 8111 6728 6514 6615 8033 7968 6597 10831 15681
3073,5255 151 3372 133 363 17720 12543 1335 11153 13863
3074,17020 17076 17874 17349 17916 17374 17953 17988 17991 17250
3075,16821 2933 16607 16670 16677 16585 2897 2817 2765 1984
3076,8926 4965 7290 489 8878 15880 14923 6947 8921 8838
3077,10181 10645 13178 11389 4861 757 15756 10182 7301 7308
3078,1208 6233 17236 2283 14440 10445 9667 7376 16791 923
3079,1541 13767 9201 9291 11259 15488 17985 2177 2636 7861
3080,7083 4659 6984 4861 6956 4900 4914 7075 11389 11170
3081,10182 10181 17450 7543 10645 5392 7553 7464 5414 7486
3082,14189 405 329 14362 344 17204 2059 3817 3816 363
3083,7383 15630 7974 7919 7897 699 15378 682 8308 7279
3084,1541 15639 3511 5241 7968 11738 5230 10502 7873 9291
3085,17827 4445 15650 10454 13529 1172 1228 918 7872 11153
3086,7968 6615 6728 7873 8033 6514 8111 10746 10791 10831
3087,11179 2440 6981 7051 6923 2528 11944 4029 15118 16239
3088,15383 13466 5090 8898 13908 4982 5141 17553 8316 8242
3089,6228 4651 12457 5250 8834 17911 15337 10576 13003 17907
3090,803 923 10445 9744 13032 13366 4965 322 16350 17236
3091,9542 5287 6507 12298 10675 412 12774 5669 9139 13531
3092,6975 6233 15626 923 10726 4965 17236 10445 2283 16598
3093,803 16350 8614 15626 8554 8541 8525 8742 923 11823
3094,10729 7413 4500 5301 5460 12719 7810 9757 9236 10324
3095,5098 3977 17980 7591 6796 6782 6692 7449 15752 13343
3096,7464 10182 7543 7553 7495 7486 10181 10645 5414 5460
3097,15178 9667 5752 5757 803 14095 9744 14440 6233 3373
3098,1802 448 609 2909 2601 17675 17976 620 9177 13596
3099,6811 1255 391 16874 3937 16573 2052 16476 9747 772
3100,4965 7376 10182 15626 9667 16791 16808 6670 16598 923
3101,17520 5761 5721 11776 12510 11844 17734 5797 6112 16415
3102,4582 322 6233 16808 9744 16598 16105 12132 17236 4965
3103,16808 6670 4965 6975 16350 16598 2283 15746 10445 7376
3104,10954 5185 5051 7301 13030 7270 7116 5166 7117 11498
3105,12174 12177 8889 4564 4605 10495 9225 10507 14533 9130
3106,13830 7154 11069 13688 15068 4057 3160 15461 11064 14811
3107,10181 10182 7486 7116 15626 6670 7543 4965 322 923
3108,14045 10546 6403 5043 12078 16342 16246 10553 6406 6387
3109,1901 3869 4055 1877 2229 2187 1890 3648 1873 3631
3110,12821 16051 5292 10201 17214 8402 11568 6521 16401 12742
3111,9849 15626 923 16350 17236 16808 6233 9744 14440 13366
3112,7968 6615 6514 6597 8033 6728 8111 12378 15118 8310
3113,4413 4635 4222 4434 4607 4149 4538 4240 4495 4275
3114,11723 2555 7429 10762 6811 12712 15712 12812 12714 12821
3115,3500 6250 11498 3213 9323 6456 6570 17525 15507 1181
3116,9744 6670 6233 5051 10445 16350 16598 16808 322 10726
3117,4801 11702 15045 510 13700 129 9962 13300 6402 4925
3118,1137 3804 1663 932 3847 1181 3369 1013 757 3814
3119,17450 2393 13030 7543 9770 10831 6811 2326 7495 7553
3120,10316 7734 7693 8060 8043 10302 10062 7724 8009 10760
3121,1371 1370 1465 1322 3485 1195 1617 3480 1372 2652
3122,13366 6233 7376 6905 10445 923 1181 10865 322 13032
3123,12249 12311 12086 12106 12167 11339 12307 947 952 11324
3124,2283 16598 15746 10445 15626 7376 4965 322 14440 6233
3125,272 8033 5974 8111 8326 291 5797 8310 5761 237
3126,16791 923 16457 10445 6975 14466 16477 14362 16350 6233
3127,13703 16778 13466 5141 5090 13630 4982 2027 4837 8898
3128,5981 5789 5721 5983 5797 6365 5974 5761 6011 322
3129,8926 1446 5620 1533 8921 6016 439 12249 464 5464
3130,7427 3692 16431 10625 3804 12365 4904 96 5608 5175
3131,4802 11742 7301 9409 4338 11716 17927 169 2242 7270
3132,5228 14213 16681 6654 5287 17806 9321 16440 9060 17943
3133,14329 629 223 10831 85 12901 14278 16974 10645 15756
3134,6811 1255 14818 17524 4545 6535 2778 5493 4542 10316
3135,6811 1255 14818 10800 6749 10798 6758 10799 14511 12544
3136,11150 11133 11495 11215 1283 11183 11178 11166 1208 11069
3137,15746 16350 2283 10726 9667 16791 803 923 7376 6975
3138,10166 10552 2222 15018 7898 6846 13495 11114 15918 15961
3139,9667 16598 17236 6670 2283 7376 923 15746 10445 4965
3140,2452 2265 2316 2343 2288 2421 2373 2322 2445 2404
3141,9667 6905 13032 2283 14440 923 13366 9744 10445 15746
3142,3829 1255 5324 8833 2756 6811 15786 17631 17842 12545
3143,6250 4607 7553 13613 8716 7543 4538 16620 7495 4635
3144,16350 9744 15746 11871 1208 16791 923 13032 17236 13366
3145,3636 1328 2427 1276 15508 1045 967 9184 8681 11092
3146,3847 823 3026 2979 932 1663 1086 757 13112 3814
3147,8259 8461 9738 10976 9826 1802 7315 8180 8151 10789
3148,15551 15756 12794 12812 12821 5241 11723 12901 7464 7495
3149,16415 11836 11844 16424 10692 4731 10677 4729 1381 7276
3150,9667 16791 6233 6905 6670 10445 923 15626 7376 4965
3151,9744 9667 5051 10726 16791 322 13112 4965 803 15746
3152,15433 6311 5983 5981 15463 11871 10370 10478 10484 17733
3153,2328 2320 20 16350 11584 11302 12277 5249 5250 3452
3154,16791 4965 7873 8111 30 4582 15746 6514 6615 7760
3155,9667 4582 10445 15746 2283 10726 17236 6975 1208 6670
3156,10726 17236 2283 10445 1208 14440 16791 4965 4582 15746
3157,7486 2832 10182 10181 7464 6339 17330 7495 12516 7553
3158,5249 8898 6570 12760 6577 6539 1720 1718 5284 3892
3159,7873 8033 8111 6615 6597 6514 7968 6728 16424 16415
3160,15551 5836 12821 5241 7429 8437 2555 12281 7428 5317
3161,1255 6811 10670 12545 5569 13191 13295 13294 17266 5589
3162,8896 7968 6728 18008 15907 15880 9329 15895 434 5620
3163,5414 5392 5460 5432 7495 7553 7486 15507 10181 7543
3164,9975 5767 11063 6168 16836 10454 9566 11153 9489 7872
3165,15746 9744 4582 322 9667 6233 14440 6670 17236 16598
3166,11105 15953 16954 14531 2590 11750 16200 11151 1103 4009
3167,6676 10267 13914 4982 5090 5819 13703 8242 8898 16778
3168,13830 12975 15091 8124 15470 6431 15698 10857 11133 13521
3169,1843 7117 5051 1736 2979 1730 2996 5004 7116 3035
3170,6811 5056 391 16573 772 12784 3885 5999 8602 3691
3171,7281 13971 13975 8600 12901 12902 9925 3146 9923 11181
3172,9291 13767 9201 4332 4928 1612 10588 1541 8895 7358
3173,10791 10831 7968 10762 17236 10726 15626 6233 8033 7873
3174,11940 12812 11944 838 9995 15131 2697 10791 2087 10831
3175,7301 12943 10954 13030 7270 7116 7117 5004 13112 12944
3176,9770 10762 17236 8437 322 923 9667 7429 15626 12812
3177,10445 1208 17236 15746 10726 2283 6905 16350 923 6233
3178,2636 12510 16793 2690 12378 12379 14987 10484 10478 1964
3179,7968 17705 7117 7873 7116 739 5051 6615 17673 8675
3180,291 151 17 45 237 5733 8614 5754 9658 9596
3181,6095 10766 8951 2710 6867 16188 15914 7766 13419 7354
3182,9667 4965 13366 15746 6670 803 6905 2283 16598 16350
3183,10267 15831 4982 2612 14449 13630 5141 13908 2636 13914
3184,7553 5392 7464 15507 10645 5414 5432 10182 7495 5460
3185,6233 8111 3859 1877 1873 12944 3035 3889 16808 2229
3186,10182 7543 10645 7495 7486 7553 10181 7464 5392 5432
3187,11532 12658 6527 10502 12486 10553 5682 12629 10586 11409
3188,3691 6577 6456 15518 14543 11608 8756 391 5999 9747
3189,5030 15386 9392 15357 13622 10162 4650 13609 8769 16241
3190,3720 9224 5347 16944 5608 5606 13949 8023 15996 14998
3191,11489 11491 322 834 12575 17236 14491 11539 6975 12686
3192,2418 1176 12825 12820 5649 10855 5066 12175 3231 16608
3193,15615 15612 15696 6534 6573 15686 12349 15663 15651 16054
3194,7775 596 15859 7912 8587 17793 13746 17398 16493 4363
3195,604 5928 5798 6107 5636 700 6113 8404 5857 5892
3196,14052 947 8921 12249 1208 6975 16350 322 803 5603
3197,17450 6811 1886 15129 10746 16690 4924 4920 15131 1605
3198,17236 7376 16791 4965 6975 16808 13366 10726 13032 10445
3199,2418 1176 10534 16522 2792 2637 298 10560 7116 8982
3200,322 4965 923 16808 16598 14440 4582 803 15746 9744
3201,2141 2112 12944 5004 5185 7301 7117 7116 1076 10954
3202,10062 13693 4742 2778 10470 12312 12960 12309 12967 7195
3203,5399 15746 8033 9675 1521 4591 322 7873 2720 11160
3204,11836 11844 10478 6311 10484 2636 17733 17734 17926 2177
3205,6640 11529 9465 3121 10303 11509 3138 7867 7902 11555
3206,363 329 405 344 1824 15980 16280 16274 5665 16865
3207,7035 7036 16557 7031 15040 13155 6602 13153 15698 4151
3208,5857 16019 1274 583 9804 4344 12944 4356 9778 14428
3209,1843 3847 823 3500 3035 3804 3814 824 3680 3859
3210,14398 14277 10182 1824 4022 5801 14405 12297 10181 17013
3211,9446 1949 5723 3869 363 5388 7374 344 1997 16969
3212,2608 15876 8802 6510 2744 6169 11446 15627 15483 11597
3213,6597 7873 6514 7968 8111 8033 6615 6728 12658 12812
3214,3022 17072 3464 4052 3888 9777 3192 9669 17511 6300
3215,5387 14987 5322 15118 5335 5350 5357 5360 5371 5372
3216,13030 5051 10954 7308 12944 7117 5166 7301 7116 13112
3217,4837 4982 17159 10267 9726 2200 16778 13703 2687 5090
3218,10182 4022 12512 10181 5388 5367 7486 7464 14532 10645
3219,10181 10182 15507 5460 7553 7543 7495 675 739 5432
3220,17291 14338 14267 8676 293 8666 579 9573 2612 8491
3221,10954 7301 5185 5004 7270 5051 13030 7308 11480 12943
3222,8242 15831 6676 13466 14449 2027 5090 13908 4837 9686
3223,322 1208 923 6905 10726 13366 16350 7376 4582 2283
3224,3095 6071 6267 3387 6200 3217 11392 12112 1836 12045
3225,17631 9744 17236 15746 10445 1208 923 6233 6975 17842
3226,10181 5004 7116 5051 7117 10182 15507 13112 17450 5797
3227,4468 15389 12112 10376 4470 17524 6200 13521 7888 3029
3228,8735 13758 4029 11102 18011 16557 10562 16239 12492 2179
3229,17570 17462 17565 17396 17969 18003 17661 17660 732 697
3230,6474 13898 17835 1293 13146 4419 4414 6494 13904 11692
3231,5317 6597 5575 7429 12281 5801 10746 12794 6615 15712
3232,1005 2762 587 8417 5123 3586 7267 2649 2456 2464
3233,5247 12821 7377 10546 14093 5575 10746 10502 5241 10620
3234,13112 10181 7553 7116 10645 7495 5051 7117 10182 5004
3235,1076 1086 14880 15357 9392 14908 15386 4190 15831 8316
3236,5414 10645 8461 5392 9815 5621 10181 10182 8259 9788
3237,15679 10390 15120 7734 3235 4468 4470 10376 7724 15117
3238,2418 7919 5724 322 5066 7897 15630 11208 5043 14229
3239,10719 18011 4029 13112 7270 5004 5110 5051 5185 11498
3240,7376 16350 10445 15626 13366 17236 6670 4965 6233 6975
3241,6654 5287 6591 9542 6507 14273 13691 9060 12298 412
3242,1464 14397 13136 952 103 412 5228 9462 9139 434
3243,11905 16816 2796 11825 11829 11830 2773 2766 11870 11887
3244,7419 8476 9879 8395 8431 4729 5261 6398 7551 12112
3245,1736 6233 5051 9139 4965 9542 3889 10445 16440 3847
3246,10182 7553 10645 7486 7464 7543 10181 7495 9525 7528
3247,2657 2671 5347 14176 14213 5287 14273 14285 5230 5228
3248,6975 6905 803 6233 10445 2283 16808 15626 322 17236
3249,15626 2283 13366 16791 17236 14440 6975 4965 10865 13032
3250,15551 12714 15579 8111 10762 6514 15712 12794 6728 6597
3251,1941 10562 8938 16557 13758 9329 8735 4029 4693 5110
3252,15040 15068 15010 15020 14744 8060 15031 10316 10518 7430
3253,5004 7083 2283 7075 322 10445 4914 16350 17236 5051
3254,16297 14052 11241 14060 8097 12528 7127 17331 14066 3402
3255,13417 4470 8233 9995 13028 4940 16279 4468 13236 13786
3256,15746 13032 6670 7376 9744 9667 6905 13366 14440 803
3257,6975 423 16042 9975 2705 4542 7979 7973 17075 10726
3258,2320 2328 13035 15507 3632 10182 1619 1541 3315 6597
3259,10645 7486 7543 7495 10181 10182 5414 7464 7553 5460
3260,11362 3402 5620 11324 11339 11254 17450 7184 5603 8708
3261,12370 7428 7377 10791 10502 5241 11723 2326 5247 7429
3262,12821 10762 15756 10546 8467 5241 12794 15639 12712 10322
3263,14026 2392 15732 8606 15919 11153 12649 2442 6644 4068
3264,1580 6507 4007 2055 5669 9321 6591 6654 412 14213
3265,10374 5815 12513 5847 3777 5836 5835 16816 3804 16796
3266,7419 8395 8431 9879 8476 9939 10360 10677 7617 8233
3267,629 14526 14267 7117 7116 223 5004 14367 14338 16974
3268,1342 272 1639 1645 1376 1375 1677 1361 1358 6728
3269,7592 5254 3404 1491 9871 9869 15152 15154 13973 6494
3270,6670 6233 17236 10445 10726 9744 16350 7376 15626 2283
3271,803 10726 15626 322 7376 16350 13366 923 4965 9667
3272,9544 2643 8607 13723 14019 8912 13799 16444 9227 16486
3273,2200 8898 14762 15383 16778 17553 4982 4837 2298 6676
3274,3026 3366 1554 1843 1551 1730 1736 3369 2979 3035
3275,6597 6615 7873 8033 7968 6728 6514 8111 5392 5432
3276,5414 7495 10181 10182 7543 17450 5392 7553 10645 5432
3277,8595 1110 13963 9644 10243 5335 10252 10219 12795 17872
3278,7376 13032 2283 6233 4582 17236 6975 10445 14440 13366
3279,715 337 2880 4725 15016 10588 1692 17825 4108 17660
3280,12995 4961 9826 12767 4980 3469 15448 14433 4992 15458
3281,7968 6728 6514 8111 7873 8033 6615 6597 12017 15028
3282,16598 803 10726 6670 1208 10445 16350 15746 9667 7376
3283,322 16808 15746 8033 2283 16350 7873 15626 17236 7464
3284,10354 12167 6670 11362 11738 11110 15230 14285 13738 15079
3285,2087 10044 16290 10484 10478 16424 17520 12510 16436 6011
3286,10726 16598 2283 9667 6233 9744 923 1208 4965 322
3287,2283 17236 923 6233 16808 322 4965 15626 16350 7376
3288,8602 9747 6570 17525 391 15518 772 5999 12784 9323
3289,9445 9575 10678 14473 11489 11539 11823 745 11491 13136
3290,6728 8033 6597 6615 7968 10791 10719 12794 8111 6514
3291,4542 10976 9826 2135 15919 10454 13529 133 16651 17547
3292,921 12132 677 2793 2762 12141 59 819 6404 12820
3293,2352 5455 2989 1541 4108 8895 541 3454 4531 15915
3294,18011 12492 4029 11102 4693 16239 13758 5424 16557 8938
3295,5221 5213 4731 10360 4742 13277 13279 7984 10677 7356
3296,13035 2832 16846 17309 7374 3632 6339 12516 14475 2482
3297,2320 2328 10946 5493 5947 17027 2676 7979 10952 13529
3298,7611 11738 16161 14838 14851 9640 16210 16550 13708 14963
3299,6905 10865 923 10445 6233 322 10726 4965 2283 17236
3300,4965 16808 9667 7117 16350 13112 2283 1208 14440 6233
3301,5811 1492 17500 15420 11698 16503 3798 15331 6155 14178
3302,2052 16964 5999 14010 15518 16573 772 17266 14159 11608
3303,5478 6981 17989 11179 17976 2698 2909 609 14891 448
3304,13466 9686 2687 13908 15831 5141 2200 9726 17159 16778
3305,15746 322 13366 923 7376 6233 1208 17236 10865 4582
3306,739 675 17450 13366 17236 10645 7376 14440 923 322
3307,17450 739 675 7553 7495 5392 10645 10182 15507 5432
3308,5797 10181 5721 8326 5983 5789 6365 8310 5974 5761
3309,12365 10726 16598 7376 6905 17236 10865 4582 16350 14440
3310,13424 11513 13896 6933 13877 1213 1208 3347 2746 2674
3311,640 16791 12575 10445 10446 12556 16808 2283 195 14397
3312,6811 11870 11905 11829 11830 2366 2362 2376 11887 2275
3313,16793 13514 9010 17147 17364 4607 9280 17106 14296 9109
3314,5981 5983 2177 15463 2612 11836 12510 11764 6011 5797
3315,923 9667 2283 16598 803 9744 4965 10445 6233 10865
3316,11629 11502 9532 6941 1220 14021 2475 4620 3374 2469
3317,17106 834 14479 840 11539 14491 14473 9426 4222 412
3318,11179 7051 2528 2440 11274 6418 14901 4663 16718 754
3319,5669 13410 14996 14273 10675 6507 17806 412 16440 9542
3320,803 10726 9667 923 4965 7376 16350 16808 322 17236
3321,9329 13758 7973 8938 16557 16239 4029 11102 4693 2179
3322,9534 3666 291 4542 45 4980 151 272 2442 13529
3323,10865 2283 322 7376 10726 17236 9667 4965 15626 6905
3324,4852 12249 15589 2657 13597 15079 13593 3130 4878 5577
3325,10182 10181 17450 675 7486 7464 739 7543 7553 15507
3326,4984 5345 4007 12400 1016 5353 2288 8067 16511 8747
3327,1176 2418 13537 13374 5589 8159 13419 1553 3198 3209
3328,9879 13400 13636 13569 15346 13521 11759 13445 13443 13417
3329,10445 16350 6905 322 6975 10726 9744 17236 4965 6670
3330,1381 4653 14811 6641 2831 7878 6693 9879 6613 2362
3331,11723 11730 6754 2793 6292 6293 2109 17733 2790 444
3332,9148 3130 10194 6728 10182 10181 2846 5399 15880 4029
3333,7968 6728 7873 13736 8739 2676 7979 17417 2494 15732
3334,1941 16239 18011 4693 13758 11102 4029 5110 8735 5424
3335,2482 17396 17936 16476 17266 6577 14010 18003 772 720
3336,17236 10726 7376 13366 6905 14440 1208 4582 15746 9744
3337,3885 391 16476 9363 5999 8716 16889 14010 2052 9747
3338,6811 14818 15383 14449 13914 8316 9726 2298 2200 13703
3339,12298 5806 2055 5669 6591 9139 5569 412 5287 6654
3340,10181 10182 7873 803 17450 10645 16598 15626 10445 8111
3341,9738 8259 7315 8151 10789 9590 315 2094 14695 3666
3342,4571 14845 9094 5066 9133 12277 3231 10197 5043 14260
3343,2705 13863 10203 17246 8323 6533 13861 17027 17075 17417
3344,7701 9954 6711 10659 9959 9987 8828 3728 6273 3465
3345,10182 10181 4965 2612 17926 6233 6214 13366 17734 7376
3346,11836 5224 8133 17520 14381 14380 5217 7226 14849 14375
3347,16808 9744 6670 2004 13366 17778 10445 14440 2283 15746
3348,10445 322 16791 4965 923 13032 14440 10726 1208 16350
3349,6811 4119 15910 15969 13326 15893 10085 4126 4121 11943
3350,7968 6597 8033 6514 6615 8111 7873 6728 15068 13445
3351,7117 7116 5051 5004 5166 13030 12944 7270 7301 7308
3352,8573 14060 8491 9280 9325 4607 4495 4434 13716 9137
3353,10338 13693 6354 2569 6315 6310 6304 2597 6379 13688
3354,6507 6591 1580 9139 9060 17943 13691 5795 6654 12298
3355,12774 5795 10675 9324 412 9321 9139 6591 5806 16440
3356,5455 4108 2352 4531 3454 8895 15915 4332 7358 2989
3357,898 9790 11650 11703 13876 103 13887 10540 12686 13136
3358,10181 10182 9596 12804 12792 3506 8541 8525 1873 16939
3359,5110 5424 16557 640 2179 16239 8938 11102 7973 8735
3360,13716 9137 16959 17291 17147 13725 14329 16793 8955 17022
3361,2283 4965 7376 10726 803 6233 1208 13366 10445 15626
3362,14543 8602 17266 16889 2052 8716 12520 16964 552 391
3363,322 10726 923 16350 6670 16598 2283 9744 15746 13032
3364,10445 923 9667 6670 4965 16598 15746 16350 1208 9744
3365,5761 6011 16424 17625 10484 6365 8133 10478 16436 14752
3366,9182 7234 4144 1871 8012 8638 11206 4155 4925 9071
3367,17 237 45 291 151 3694 3666 9275 3648 1873
3368,7736 15567 12073 12038 12037 12041 12040 12039 12043 12034
3369,9201 9291 13767 1541 15016 14273 6591 9060 6507 9139
3370,11681 11133 11178 4961 15461 11613 11495 11003 15727 11513
3371,17236 322 6905 6670 10445 10726 9667 14440 16350 803
3372,11160 2424 7464 7486 13136 7495 7543 9258 11650 10843
3373,13229 3035 11100 757 13373 11116 6956 3369 5051 13178
3374,1208 6233 15746 6670 7376 16598 16808 2283 13032 17236
3375,10711 7771 3226 10376 11681 15020 8562 10985 2739 15010
3376,9596 16305 8554 8541 9776 9658 9635 8525 16291 17204
3377,13696 16195 12388 16197 16011 7964 4226 7929 4190 16996
3378,9321 16440 14996 4007 6654 5287 9324 5569 10675 12774
3379,16808 2283 15626 6975 923 10726 9667 1208 10445 13366
3380,11059 8180 8461 9590 7315 8448 10817 9982 14436 8160
3381,9869 11845 14069 788 5375 9871 11860 11846 9862 11844
3382,16020 12378 17926 15433 6311 14752 14987 16183 11860 9871
3383,15412 2475 2469 198 17345 13102 11629 8682 13734 16344
3384,9575 9849 11650 10540 10574 13876 11703 14397 9790 9846
3385,11414 13696 16996 4667 17254 13609 16991 8371 13622 5030
3386,1255 15805 8502 7897 4299 14734 16580 11208 507 5284
3387,11832 10181 7486 10182 17450 7495 6275 10645 7464 7553
3388,7588 7565 7606 11088 7600 11112 11079 5933 16336 13845
3389,6233 16598 4582 16350 2283 923 4965 9744 16808 9667
3390,14285 10843 9148 13593 12086 11110 13554 13597 13738 14955
3391,5317 12812 8467 5292 10791 2478 5801 10746 9770 2326
3392,16598 6975 13032 16350 10726 10865 15746 6233 4965 7376
3393,10445 17236 9667 4582 16350 1208 2283 15746 923 803
3394,7116 5051 7117 5004 13112 3955 1730 1843 3931 2996
3395,16791 6670 16598 10726 17236 322 15746 9667 4965 13366
3396,14818 12450 8009 16726 3668 1383 7993 1381 5895 3660
3397,3859 11355 2555 7116 7075 5392 7117 13229 13030 12821
3398,5123 4788 6156 2587 3586 8844 4862 16946 7939 5369
3399,1076 1086 15357 9392 4678 4667 13622 12297 12281 10762
3400,6514 7873 6597 8033 8111 7968 6728 6615 3713 6947
3401,10182 15507 5110 7973 5424 16239 16557 2179 4029 4693
3402,17072 4470 4468 15415 12960 12967 3029 6535 17433 720
3403,7301 5185 12944 1013 7270 13030 5166 3768 17734 3369
3404,11513 732 3249 15434 15080 11681 11613 11064 12031 3243
3405,10831 7377 12794 10791 10746 12812 5317 5292 12821 10762
3406,2112 2141 11844 17625 17733 6011 6112 17520 16415 5797
3407,13914 8242 5090 10267 17553 13908 15383 2027 5141 14813
3408,6947 3769 3560 7377 6016 5347 6011 10586 11324 16807
3409,11102 4693 4029 16239 5424 18011 640 13758 8938 7973
3410,15507 10181 5721 5761 6290 5392 739 1870 5797 6112
3411,16448 1861 1887 1883 8775 16418 6607 16476 8756 1846
3412,10645 7495 7486 10181 7543 7464 10182 7553 4878 3130
3413,5100 7356 4902 7113 1381 2778 6971 7004 6693 3029
3414,7376 16808 15746 10865 6905 16598 17625 15626 923 5983
3415,15831 13908 5819 8242 17159 13466 10267 6676 4982 4837
3416,5340 5141 803 15107 2027 13703 6975 5090 14762 14920
3417,2661 15452 16047 16084 2089 2645 15882 1099 15862 3581
3418,2482 12784 5056 17266 8580 15518 16874 9747 16573 6577
