user_id,item_list
1522,6177 15119 16846 16365 8635 13229 17330 6975 6652 17364
1523,6214 6177 8207 16365 9131 13134 2665 17364 6652 17330
1524,6177 2665 16365 15119 16846 14868 14181 1259 6975 13229
1525,7744 6177 16365 3473 3768 3899 8635 7867 14358 6975
1526,3899 1259 5273 13134 1137 1941 13914 8502 1551 14400
1527,8635 3473 1941 6177 6214 13134 10865 15119 14181 14868
1528,8635 6177 10865 16365 2665 14358 13134 15778 5273 1137
1529,5925 1259 8635 1551 14868 14181 3942 10865 5403 3473
1530,6214 8635 2665 14358 16846 5273 16365 1259 15778 16364
1531,8635 15119 13134 3768 5273 16846 1259 4582 16791 13914
1532,3899 3473 8635 15119 16846 14358 6975 14181 5273 10865
1533,3899 8635 13134 5273 3473 1941 6214 10865 1551 13914
1534,3473 6177 6214 16365 16846 13914 14868 1551 15119 13229
1535,3899 3473 6177 5273 13134 10865 13914 15778 16365 1941
1536,8635 5403 13914 3829 3942 6905 1551 5925 14400 15778
1537,8635 3473 9871 13134 16364 14400 14181 13638 5273 14868
1538,6214 3899 6177 2665 3768 13410 1792 14358 17294 3473
1539,2665 6214 15119 13229 6975 14358 3768 5299 17364 5925
1540,3899 6214 3473 13134 16846 5273 3768 16365 5925 13229
1541,3899 8635 16846 17330 15119 10865 2665 6975 3768 5273
1542,3899 10865 15778 13134 6177 5273 1137 5925 1259 15119
1543,13229 3899 3768 2665 16846 9131 16365 17330 12186 5925
1544,14181 5403 3899 8635 3473 6177 13914 1941 17330 14868
1545,6214 14358 6177 3899 16365 6975 13229 13134 9131 5273
1546,13914 17330 5273 14400 16364 8502 14181 17022 14868 2665
1547,5273 2665 5925 13134 14358 10865 15119 1259 14181 1941
1548,16846 6177 2665 8635 5273 15119 17330 5925 13914 14181
1549,6177 6214 8635 10865 13914 13229 3768 5273 1137 4582
1550,8635 3899 5273 10865 13914 1137 9871 2665 3942 3889
1551,16365 16846 1792 6214 3899 14358 13229 14781 3473 8635
1552,1846 7744 5951 12764 2251 16640 7606 16962 11227 6157
1553,7264 6177 13229 14358 8635 6011 17330 2665 6975 12186
1554,16365 16846 13229 2665 3899 6975 1792 8635 8194 6011
1555,3899 10865 8635 5273 13914 6177 15778 14181 13134 14868
1556,3473 17330 6177 10865 14181 16365 13229 5925 1941 15119
1557,3899 8635 3473 13134 10865 6177 6214 14181 2665 13914
1558,14358 17330 3473 6177 13134 3768 15119 10865 1259 13914
1559,13532 5237 2532 15773 3899 12371 11506 7257 13229 16762
1560,6214 15119 3473 6157 14358 1846 17364 8635 8207 8473
1561,13134 14181 17330 1259 1551 6214 13914 1137 10865 2665
1562,17330 3899 8635 13914 14400 1137 2665 14358 16365 15119
1563,3899 5273 5925 15119 8651 17330 6975 8635 640 14358
1564,5273 3473 8635 1259 3899 14181 17330 3200 13914 10865
1565,14358 16846 8635 2665 16365 9131 640 6975 6652 14181
1566,15119 16846 16365 13229 8635 8207 2665 17364 13410 9131
1567,14181 5273 8635 2665 3899 13134 3473 16791 13229 6177
1568,1846 3473 6177 16640 3899 13295 16365 11227 16846 17622
1569,12371 202 6214 7089 6177 16365 3080 9131 8635 447
1570,13914 17330 1259 5273 14181 3899 14868 3473 9441 3942
1571,17330 6177 14358 6214 5273 14181 13134 13229 3768 15119
1572,8635 3899 13134 17330 13914 5925 14181 14868 8502 15778
1573,3473 5273 8635 6214 6177 17330 10865 13134 2665 13229
1574,17330 3473 6177 10865 13134 13914 15778 1259 3200 16365
1575,8635 5273 5925 14400 3473 16364 3899 1941 3942 17748
1576,6214 3473 15119 8635 10865 13134 16486 4582 3200 13914
1577,10865 14400 13134 13914 8502 5273 1259 14358 15778 16846
1578,8635 6214 13134 5273 10865 15119 2665 15778 16365 1551
1579,3473 17330 16365 15119 13134 14358 1259 3768 13229 1137
1580,3899 6214 16365 3473 16846 6177 15119 10865 4582 12901
1581,8635 3899 17330 13134 14358 5273 10865 15119 13914 15778
1582,3473 14358 2665 15778 3768 13134 6975 13229 5273 17294
1583,3899 6177 13134 13229 10865 14358 16846 3768 13410 15778
1584,3899 3473 6214 6177 13134 10865 14181 13229 1259 15778
1585,8635 3473 16365 15778 17330 1792 6214 16846 6177 14358
1586,3899 8635 16365 3768 14358 16846 15119 10865 5925 17364
1587,3899 3473 17330 5273 6177 1551 1259 5925 10865 14181
1588,6177 8194 17788 14358 13229 15119 3768 17294 13410 3473
1589,2665 3473 3899 17330 1137 10865 8635 1259 4582 14400
1590,6157 4199 552 7867 3668 15289 13296 6976 9621 3691
1591,16365 6214 3473 17330 3899 8635 2665 16846 10865 13229
1592,6177 6214 17330 13914 13134 16365 14358 16846 7744 5273
1593,6214 3473 6177 16365 16846 5273 5925 15119 10865 2665
1594,14358 16365 3473 15119 6975 10865 5273 15778 13410 17364
1595,6214 3899 3473 14358 9131 2665 15119 13134 12186 640
1596,3899 6214 3473 1259 13134 13229 14181 6177 3768 13914
1597,3899 10865 5273 9871 14868 1941 16365 5424 9441 16012
1598,6214 16365 17330 2665 14358 5273 13134 1259 14181 6975
1599,6214 3899 2665 3473 8635 16846 14358 13229 6975 6177
1600,17330 3473 1259 2665 13134 5925 15778 14358 1941 15119
1601,3899 3473 5273 2665 13134 16846 16365 15778 13914 1259
1602,8207 15119 14358 16365 6177 3768 2665 13410 640 17364
1603,899 16296 402 202 7248 8609 7264 6368 3086 836
1604,3899 6177 8635 16846 14358 13229 3768 17330 6975 2665
1605,6214 10865 15119 13134 16365 13229 14868 13914 1259 1551
1606,5273 8635 5925 14181 13914 16791 13229 16364 3768 17748
1607,3899 13134 3473 5273 13914 1259 10865 6214 2665 9871
1608,3473 8635 17330 5273 6214 14181 13134 10865 1259 1551
1609,3473 6177 8635 13229 13134 3768 10865 5273 17364 15778
1610,3473 8635 6214 6177 13134 13914 10865 1941 15778 13410
1611,3473 15119 16365 3768 16846 6975 10865 17364 8207 13410
1612,6177 16846 3473 15119 13229 3768 17364 2665 13134 8207
1613,8635 17330 2665 10865 5273 14181 16846 4582 13914 14400
1614,2665 8635 13229 16365 6214 5925 16846 3768 16791 6177
1615,3899 8635 6177 14358 2665 16365 16486 5273 6975 14181
1616,17330 6214 14181 2665 1137 14400 16791 3768 14868 9871
1617,3899 6214 16365 17330 13229 15119 5925 13914 15778 1259
1618,3899 1941 17330 8635 3473 6177 1551 1259 5403 8651
1619,13134 5273 14181 15778 14400 2665 1941 3942 1551 16364
1620,3899 16365 3473 8635 15119 2665 5925 13134 10865 5273
1621,3899 17330 13229 2665 3473 16365 5273 14181 12186 16846
1622,3899 3473 5273 8635 6214 17330 1551 16486 17584 14181
1623,3899 15119 14358 17330 10865 13229 2665 13134 3768 1792
1624,1259 5273 17330 8635 6177 14181 13914 1941 6214 10865
1625,8635 13914 1137 15778 16364 17135 14181 5424 6782 5925
1626,10865 1259 3473 17330 14181 3899 1137 13134 14868 9871
1627,8635 17330 6214 5273 14181 14358 6975 13914 1259 14868
1628,10865 14181 13914 6177 15778 1259 14400 16365 5925 3768
1629,3899 3473 17330 14181 2665 13134 5925 1941 16365 1551
1630,8635 14358 2665 16365 5273 15778 13229 3768 6975 5925
1631,3899 13229 16365 3473 14358 6177 15119 13410 4582 8635
1632,8635 3899 3473 13134 1137 15778 6214 2665 16365 6975
1633,3473 3899 13914 5925 15119 15778 14181 1941 3768 1551
1634,3473 6214 8635 17330 5273 15119 13229 16846 10865 6975
1635,14358 6177 2665 10865 16365 8635 17330 3768 15119 5273
1636,17330 3899 3473 13134 1259 5925 9871 15778 9441 2665
1637,6214 6177 3899 16365 10865 8194 14358 16846 2665 15119
1638,3473 15119 16365 3899 14358 8635 17330 17364 6975 10865
1639,14358 6177 16365 6652 3899 8207 17330 4582 13410 6975
1640,3899 3473 16365 6177 13229 16791 13134 5273 6975 14181
1641,8635 17330 13914 6214 3473 13134 15119 6177 15778 5925
1642,6214 16846 6177 6975 3768 13134 13229 5273 14181 4582
1643,6214 8635 6177 16365 16846 5273 10865 4582 13410 14181
1644,6214 6975 16365 2665 16846 3899 6177 12901 640 8635
1645,3473 8635 1259 5273 2665 3899 15119 14181 14358 17330
1646,3899 5273 17330 10865 15778 1259 5925 6214 5403 1137
1647,9131 6214 14358 16846 13229 17788 8011 8194 16365 3899
1648,1061 12079 5412 15441 4924 14034 14789 2831 17284 7780
1649,1941 13134 5925 13914 17748 14868 3942 1137 5403 10865
1650,5273 10865 5403 14868 17748 5925 1137 15778 9871 3942
1651,10865 3899 3473 16365 17330 6214 13914 1259 17135 13134
1652,3899 15119 13229 16846 14358 13410 17364 8207 10865 14181
1653,6177 6214 16846 14358 8635 2665 3768 10865 9131 17330
1654,8635 3473 1551 1259 10865 6177 5403 5925 13134 13914
1655,6214 8635 16846 17330 14358 10865 6975 3768 5273 13410
1656,6177 17330 10865 2665 5273 13914 16846 13229 6975 3768
1657,3473 3899 16365 16846 13229 17330 15119 13914 10865 14358
1658,17330 1259 13914 5925 10865 14400 6177 3889 5424 17748
1659,1259 14181 5273 3473 10865 8635 5403 13914 1137 6905
1660,14181 5273 13134 15119 5925 1137 14400 5403 16364 16365
1661,6214 14358 15119 3899 13229 2665 2886 6975 3768 5299
1662,3899 16365 3473 2665 17330 13134 5273 15119 6975 17364
1663,17330 5403 1551 9871 14400 6905 15778 17135 9441 10562
1664,1846 5951 6177 14396 552 99 17905 7867 2796 6214
1665,3899 1259 5273 13134 1137 14181 13914 6214 10865 2665
1666,3899 5273 17330 8635 2665 1259 14181 16791 10865 6177
1667,1259 14181 13134 9871 14400 1137 5925 16364 15778 5403
1668,6975 16365 15119 16791 13229 13032 640 8635 17364 3768
1669,1941 1259 14181 1551 3829 6905 17330 13914 3899 9871
1670,6214 6975 3473 15119 14358 3899 6177 16846 8635 2886
1671,8635 3899 5273 14181 6177 14400 1259 15778 16364 13134
1672,14358 6975 2665 6214 16365 16846 15119 3899 10865 12901
1673,6177 6214 3473 7744 14358 2665 3768 17330 6652 10865
1674,3768 6177 3473 16846 2665 13410 15119 5273 17330 9131
1675,3899 8635 3473 17330 5925 13914 14181 1137 6177 1259
1676,1259 3829 8635 5403 9871 16364 14868 6905 13134 10295
1677,3899 14358 13229 2665 13410 6177 17330 5273 3768 5925
1678,6177 17330 13914 14181 15119 10865 5273 1259 15778 13229
1679,3899 6214 10865 13229 5273 13134 15778 14181 13914 16846
1680,6177 3473 16365 6975 15119 10865 14358 3768 14181 13134
1681,1259 5273 14181 13134 17330 3829 14868 10865 13178 9441
1682,8635 15119 6177 14358 13134 3768 14181 5273 6975 13410
1683,17330 10865 5273 13134 5925 14358 9871 1941 6975 4582
1684,3899 8635 10865 3473 14358 6975 16365 1137 15778 6177
1685,13229 8207 2886 15119 6011 9131 4582 6975 3473 640
1686,5273 5925 17330 14181 13229 6214 3473 2665 1551 16791
1687,3899 10865 14181 1259 6214 16365 14358 15778 14400 3942
1688,14358 13229 3768 3899 6975 2665 1792 12186 17294 12901
1689,3473 13914 5273 6177 17135 3942 6214 2772 3889 15119
1690,5273 8635 10865 13914 1259 3473 2665 5925 13134 5403
1691,3473 3899 6177 15119 2665 5273 13134 17364 10865 6975
1692,5403 5273 17330 14181 13914 10865 1137 3473 14868 15778
1693,2807 5714 3668 15426 7744 5951 1846 8580 2251 4119
1694,1941 5925 8635 1551 3473 2665 6905 4088 3200 1137
1695,17330 3768 13914 4582 14181 1792 6011 17294 1137 8207
1696,3473 8635 16846 6975 14181 16791 15778 13914 2886 9131
1697,7257 11576 1542 10427 447 3899 11854 14520 8635 6214
1698,14181 5273 1941 1259 13134 13914 3473 1551 6905 14868
1699,13914 17330 3473 10865 1259 8502 13134 5925 16364 9871
1700,14358 5273 16846 8207 6652 12186 3768 2665 13410 13134
1701,7264 4435 2711 442 11506 7257 2911 15773 10427 3431
1702,6214 8635 14358 17330 6177 16846 10865 16365 5273 13914
1703,2665 8635 3473 6177 15119 14181 1259 16365 6975 16791
1704,3899 8635 5273 5925 1259 6214 15778 14868 1941 16364
1705,13914 8635 13134 5273 3473 10865 3899 5925 9441 1137
1706,6214 3473 8635 16846 16365 15119 14358 13134 14181 5273
1707,6214 6975 6177 2665 3899 15119 13229 5273 9131 16365
1708,3899 5273 17330 1259 13134 8635 14868 3942 15778 14400
1709,3899 8635 17330 6214 5273 3473 2665 13134 14181 15778
1710,8635 5273 8502 1259 1137 14868 5925 1941 6177 16364
1711,3473 10865 14358 16365 2665 5273 13914 15119 13134 15778
1712,3473 17330 16365 2665 5273 6975 14181 14868 1137 1792
1713,8635 3899 6214 16365 15119 10865 16846 17330 13229 14358
1714,3899 8635 5273 10865 14181 13914 5403 15778 14868 13134
1715,3899 6177 2665 13134 10865 15119 1259 14181 1137 16791
1716,1259 17330 1941 14181 16846 13914 1551 13229 16365 2665
1717,8635 17330 5273 6177 14181 6214 2665 1137 14358 13229
1718,3899 3473 8635 13134 1259 10865 6177 14868 15778 2665
1719,15119 14181 13134 5273 3768 13229 1259 5925 640 1792
1720,3899 6177 6214 16365 2665 14358 6975 5273 15778 14181
1721,16365 16846 14358 6975 3473 3768 12186 13410 6011 4582
1722,14181 5273 1941 1259 3899 4088 13134 6905 3942 3473
1723,8635 2665 5925 3899 5273 13134 14181 1137 14400 15119
1724,3899 3473 13229 8635 16846 15119 5273 2665 3768 5925
1725,17266 9749 10010 4301 1246 15026 8159 9778 17623 16336
1726,17330 13914 5273 1137 10865 14400 16364 7295 6905 2665
1727,3473 17330 1259 10865 13134 14400 5403 5925 5273 5424
1728,3899 17330 8635 13134 14181 1551 15778 5925 14358 1137
1729,3899 3473 13229 5273 6214 6177 14358 3200 10865 13914
1730,3899 3473 13134 1259 9871 14868 15750 1941 6177 14181
1731,3473 3899 6177 6214 16365 15119 1137 15778 14868 3768
1732,5273 3473 17748 1259 13914 16364 10295 3200 1137 6905
1733,8635 9871 9441 5273 8502 5925 10865 14400 7295 17936
1734,12186 13410 2665 16846 3768 3473 16365 4292 9131 17364
1735,3899 8635 17330 10865 5925 13134 5273 2665 13914 16365
1736,3899 3473 17330 6214 10865 13134 2665 16365 15778 16846
1737,8635 17330 10865 3899 9871 1259 17135 3473 1137 14181
1738,8635 16846 2665 6975 14358 17330 8207 3768 14181 10865
1739,6214 14358 8635 3768 8207 2152 6011 6652 13134 6975
1740,3899 2665 16791 1137 13914 1941 14358 15778 9871 6177
1741,17330 3899 10865 13134 14181 5273 13914 1259 6214 1137
1742,13134 3899 17330 13914 1259 14181 15778 6214 2665 9441
1743,3899 3473 5273 13134 2665 13914 10865 6177 14181 8502
1744,3473 6177 8635 2665 15119 13229 15778 13914 640 4582
1745,6177 14358 16365 8635 15119 17330 6975 10865 1792 17294
1746,6214 3768 14358 16846 2665 13229 16365 10865 640 8635
1747,1846 7744 9621 13295 6157 15289 17622 8473 11227 11504
1748,3899 17330 10865 1137 14400 9441 14868 8502 1941 16364
1749,17330 5273 14181 1259 16846 13914 6975 3768 14358 640
1750,3899 1941 17330 14181 1551 1259 13134 6905 16486 17584
1751,3899 2665 14181 17330 13134 16791 10865 1137 9441 6214
1752,6214 13914 10865 14358 16365 2665 5273 14181 15778 1259
1753,3899 5273 8635 6177 3942 6214 2665 1259 1614 16364
1754,3899 3473 17330 15119 10865 16846 14358 5273 2665 5925
1755,7264 202 3899 6214 17330 3473 8635 11576 13229 5273
1756,3899 16365 16791 2665 13229 17330 16846 15119 5273 1941
1757,6214 16846 6177 14358 8635 6975 17330 10865 4582 13134
1758,3899 17330 8635 5273 14181 2665 5925 15778 9441 14868
1759,3899 3473 16846 14358 15119 6975 15778 14181 13134 3768
1760,3899 2665 8635 3473 17330 14358 6975 15119 6177 13134
1761,3473 8635 7744 14358 16846 2665 17330 15119 5273 17364
1762,17330 13134 3473 10865 2665 6214 14868 1941 16791 14400
1763,16365 6177 3899 6214 3473 15119 17330 3768 5299 10865
1764,3899 3473 6214 14358 15119 13229 16365 8635 2665 13134
1765,8635 10865 6214 13914 14181 13134 6975 15778 1137 14358
1766,4435 14520 442 10427 13532 7264 2532 11506 2911 5237
1767,6157 4199 5714 7744 3668 17905 7606 15289 12764 13296
1768,5273 1941 1259 3899 8635 5925 6177 13914 5403 6214
1769,6214 3473 6177 2665 13229 16846 3768 10865 6975 17294
1770,8635 3473 6177 17330 3899 13914 10865 1137 6214 15119
1771,3473 6177 17330 15119 16365 16846 13134 5925 1941 6011
1772,15119 8635 6214 13134 3768 10865 6975 13410 13914 14181
1773,3899 8635 13914 2665 1137 6177 14358 3942 8502 14868
1774,13914 5925 13134 10865 17330 3899 9441 1137 14400 3473
1775,13229 5273 1941 17330 6214 16791 14181 12186 2665 6177
1776,7257 12371 11576 14520 5141 5675 3080 1232 13229 11506
1777,6214 3899 3473 8635 6177 17330 13229 2665 15778 14181
1778,13914 5273 14181 15778 16364 17135 6177 16846 5424 14868
1779,16365 6214 3473 13229 8635 13410 17330 4582 640 2886
1780,6214 3899 16365 13229 3768 10865 17364 640 17330 17294
1781,5273 13914 1551 10865 2665 14181 1137 6214 3942 16365
1782,17135 2772 17022 9871 16598 5424 17584 17416 15683 13638
1783,6214 3899 14358 3473 8635 13229 15119 17330 2665 6011
1784,7257 202 16296 447 1913 1232 899 13276 14709 9319
1785,8635 3473 17330 6177 6214 1137 1259 5925 14358 16364
1786,3899 13134 17330 1259 1941 14181 13914 10865 6214 15778
1787,8635 13134 5925 3473 14181 1259 6214 13914 1941 1137
1788,17330 13134 1259 3473 14400 5273 10865 3899 16364 5403
1789,6214 16846 3473 14358 16365 6975 3768 640 13410 4582
1790,3899 3473 17330 14358 2665 6214 13914 16846 8502 15778
1791,6214 3899 3200 14358 2665 15119 3768 13134 16365 9131
1792,16791 6214 5273 16846 8635 13134 14358 15119 5925 6975
1793,6214 3899 17330 3768 13229 13410 14181 4582 640 15778
1794,6214 3899 15119 14358 10865 8635 16846 5273 13914 12186
1795,3473 17330 13914 14181 1259 9871 14400 1137 8502 17748
1796,8635 3473 15778 13134 1259 1137 5925 14868 9871 1941
1797,2665 15119 5273 12186 16365 5925 13410 13032 13914 6011
1798,3473 6177 8635 2665 15119 14358 17330 5925 4582 10865
1799,8635 17330 3899 1259 5925 14400 15778 2665 6177 5403
1800,3899 2665 13410 8635 4582 3473 12186 17330 640 9131
1801,8635 1137 3473 13914 6214 2665 1941 6177 1551 5403
1802,8635 17330 3473 10865 5273 15778 5925 1137 14868 6214
1803,7264 5141 13950 442 10427 11506 6540 2532 14520 202
1804,3899 3473 6177 2665 14181 1259 16846 5273 16365 14868
1805,3899 6214 8635 14358 16365 13134 5273 4582 3768 640
1806,3473 6214 8635 5273 1259 6975 15778 5925 13914 1941
1807,13229 16846 16365 3899 14358 3473 6177 2665 8635 12186
1808,3473 3899 16846 973 9749 17266 17330 6975 10865 3768
1809,3899 3473 8635 6214 10865 13914 14358 15119 1941 16365
1810,3899 17330 13134 5925 5273 1941 6214 1551 6177 13914
1811,8635 5273 14181 13914 10865 15778 13134 14868 1259 1941
1812,3473 10865 17330 6177 13134 13914 14181 14400 14868 1259
1813,5925 13914 1941 13134 1259 9871 1137 5403 9441 15778
1814,3899 3473 17330 6177 15119 6214 10865 8635 13134 1259
1815,3899 6214 13134 13914 6975 14400 16791 9871 3768 13229
1816,3473 1259 14181 8502 1137 16364 10865 5273 1941 13134
1817,8635 1259 5925 3473 10865 5273 13134 17330 13914 2665
1818,6214 13229 15119 16365 14358 5273 14181 13134 15778 13410
1819,6177 16365 15119 17364 8635 6011 6975 8207 2665 16791
1820,2665 6214 8635 6177 5925 13134 10865 5273 16365 14358
1821,5273 3899 1259 17330 8635 13914 3200 13134 1551 6177
1822,3899 13134 15778 10865 6905 9871 3889 3829 13178 12457
1823,10865 6214 8502 5273 13134 1137 1259 15119 14868 17135
1824,3899 13134 6177 5273 13914 6214 1137 1259 2665 16365
1825,17330 5273 14181 8635 5925 13914 1259 6177 6214 16365
1826,13914 10865 17330 3899 1259 15778 14400 13134 8502 5925
1827,6214 5273 13134 14181 8635 2665 13229 15778 16846 13914
1828,3899 2665 15119 3473 14358 16846 12186 17330 13410 3768
1829,7264 7257 11576 202 442 5675 10427 2711 4435 14520
1830,3899 8207 13229 16365 15119 3768 12186 8635 6975 14358
1831,7744 1846 6177 8635 14358 3473 16846 3899 3768 5951
1832,3473 9131 6975 3768 17294 15119 1792 640 13410 10865
1833,6214 3899 17330 16365 8635 14358 13914 6975 4582 1259
1834,15778 1137 14400 1941 8502 5403 249 16070 9441 14868
1835,10865 3899 5925 13134 8635 14181 3473 1941 14400 16364
1836,6177 3899 17330 13134 6214 10865 2665 5273 16365 15778
1837,14358 6177 8635 2665 3768 9131 16846 10865 13410 5273
1838,3473 8635 17330 10865 6177 14181 1259 1941 5925 15119
1839,17330 8635 10865 1259 3473 9871 14181 5403 16364 15778
1840,6214 14358 12186 15119 13410 6975 3473 5299 17364 2886
1841,12752 6214 4292 16846 9482 14358 8009 3899 3473 11394
1842,17330 5273 3899 13134 1551 1137 1941 14868 3829 9871
1843,15119 16846 3473 16365 14358 6177 6975 17330 12186 8635
1844,3899 10865 15778 1137 14358 16365 16846 15119 3942 4582
1845,17330 8635 3473 14181 5273 5925 1137 15778 14358 15119
1846,17330 14181 9871 10865 15778 5403 1137 14868 4088 16364
1847,3473 2665 6975 3899 6177 16846 1792 4582 13229 16365
1848,6177 16846 3899 15119 2665 13229 13134 17330 10865 8207
1849,3899 3473 8635 16846 2665 13410 3768 13134 5273 10865
1850,2665 3899 6214 10865 6177 15119 8635 5273 13914 13229
1851,1846 7744 4199 14396 13585 12764 9621 16640 13295 5895
1852,6214 8635 6177 17330 16846 16365 13134 3768 14181 5273
1853,2665 15119 6177 16791 1137 13914 4582 14181 1259 5925
1854,6975 8635 17330 10865 5273 6177 12901 15119 13914 4556
1855,3473 8635 17330 1941 10865 1551 13229 5925 13914 14358
1856,7264 6177 3899 17330 2665 13134 14358 16846 5273 16365
1857,13229 3899 17330 2665 5273 3768 13134 16846 12186 14181
1858,3899 3473 13134 16365 2665 5925 1259 13914 3768 15778
1859,8635 6177 17330 16846 2665 16365 15778 13914 3768 13134
1860,3899 3473 6214 10865 13914 5273 1259 16846 5925 15119
1861,8635 14181 5273 10865 1551 1941 14868 15778 6177 9441
1862,3473 1137 8502 14400 9871 2665 1551 16364 6214 5403
1863,3899 6214 13229 3473 8635 14358 17330 13410 9131 4582
1864,17330 8635 16846 13229 14358 10865 5925 15119 5273 8207
1865,17330 14181 5403 5273 13914 1259 10865 13134 3473 1551
1866,5273 1551 1259 13914 14181 3473 14868 10865 1137 5403
1867,5273 8635 10865 2665 6214 14400 1941 14868 9871 16364
1868,3473 8635 14358 17330 2665 16365 16846 13914 13134 15778
1869,5273 13134 8635 3473 6214 10865 1137 6905 5403 9871
1870,3899 5273 17330 3473 6214 13134 5925 14181 16365 1259
1871,3899 10865 13134 13914 1137 16364 5403 14358 5424 640
1872,3899 17330 2665 1259 5925 13134 1137 16791 6975 13229
1873,8635 3899 17330 13914 2665 6177 1941 15778 14358 16365
1874,3473 8635 16365 17330 6975 4582 640 13914 15778 13229
1875,1259 14181 13134 2665 1941 1137 16365 16364 3942 15119
1876,3899 6214 8635 15119 5273 16846 16365 2665 14358 14181
1877,6214 16846 14358 2665 6177 6975 4582 6652 17364 17294
1878,3899 3473 13914 10865 14181 17330 5403 16364 13134 2665
1879,5273 17330 13134 10865 14400 16791 1551 14868 16364 5403
1880,3899 13134 5273 5925 6214 1259 16364 14400 14868 17135
1881,6214 3473 3899 6177 13229 16365 16846 15119 17330 14358
1882,1259 3899 13914 14181 17330 8635 10865 1941 5403 9871
1883,3473 8635 6177 15119 16846 2665 13229 17330 13134 10865
1884,3899 14358 13134 1941 16791 15119 3473 13914 16365 1137
1885,1259 3899 17330 8635 10865 3473 13134 13914 14868 14400
1886,13229 6214 6011 15119 3768 13410 3473 4292 2886 2152
1887,6177 13134 16365 14358 13914 5273 1137 15119 14400 8502
1888,17330 8635 5273 13134 2665 5925 6214 14181 1941 13914
1889,3899 5273 13134 6177 2665 15119 5925 1137 16365 16846
1890,10095 6214 2665 16365 15119 10865 3473 9131 8635 3899
1891,7867 13585 11227 17622 8473 4199 6177 53 2796 8635
1892,14181 1941 17330 13134 8635 8651 1551 5403 3473 1137
1893,3899 8635 13229 15119 3768 14358 17330 16846 14181 13134
1894,6214 6177 17330 8635 5273 13134 15119 14358 16365 13229
1895,8635 16846 6975 5273 14181 1137 13229 5925 6177 13914
1896,6214 8635 15119 3768 17364 17330 6975 13229 2665 10865
1897,3473 6214 6177 17330 14358 13134 5273 2665 15119 10865
1898,6177 3473 3899 16846 16365 14358 15119 10865 6975 8207
1899,13914 13134 5273 3473 9871 1551 14400 14868 6214 16364
1900,3899 3473 6214 17330 16365 10865 16846 1259 2665 5925
1901,3899 5273 8635 1941 17330 13914 1551 14868 9441 4088
1902,4292 7744 15119 13963 16365 6177 16846 3899 53 14358
1903,202 10427 5675 1232 5141 11576 2711 17391 13532 4435
1904,3899 13229 13134 6177 2665 8635 16846 14358 15119 16365
1905,3473 1259 14181 6214 15778 1551 5925 14868 8502 5403
1906,6177 3899 16846 10865 14358 16365 13134 15119 13229 2665
1907,16365 2665 5273 8635 4582 640 17364 13134 1259 1792
1908,15119 6214 3473 3200 2665 16846 5925 8207 1259 1941
1909,1259 14181 17330 3899 5273 10865 1941 5925 14868 15778
1910,2665 14358 10865 8635 13229 6214 16365 5273 4582 1137
1911,3899 8635 14181 17330 6214 10865 13914 15778 3942 14868
1912,3899 15119 1137 1941 16365 16846 14400 8502 1551 5403
1913,10865 14181 9871 3473 1137 8502 15778 5403 1941 17135
1914,14610 10010 17623 13856 4569 15154 6177 9749 101 9778
1915,3899 13134 16365 6214 8635 3473 17330 14358 2665 10865
1916,17330 13914 8502 5424 1259 8635 5273 16364 14181 5925
1917,8635 3473 3899 6214 5273 17330 6177 13134 1259 6975
1918,1941 1259 1551 17330 13914 10865 9871 4088 15778 13178
1919,8635 3473 2665 6214 5925 13914 13229 14868 15119 1137
1920,17330 16846 16365 10865 13134 13229 5925 15778 14181 6011
1921,5273 3473 14181 13914 6177 1941 16364 14868 17135 14400
1922,3899 6214 3473 17330 5273 13134 14358 15778 16365 12186
1923,3473 14358 6177 6214 2665 14181 13134 15778 16365 1259
1924,3899 8635 13914 13134 15778 6177 3942 6214 16364 9871
1925,16846 6975 5273 8207 16365 13914 6652 13410 13134 4582
1926,17330 8635 6177 13914 5273 14181 2665 1137 6214 5925
1927,7264 447 11854 202 16436 12752 9482 3899 6214 3473
1928,3473 3899 8635 10865 13914 5273 3768 2665 15778 13229
1929,8635 3899 5925 13134 14181 14868 8502 6177 3889 6214
1930,3899 17330 8635 13914 6177 6975 2665 14868 1137 2772
1931,17330 5273 2665 13229 1551 14358 1137 16846 15778 15119
1932,3899 16365 8635 6975 2665 10865 13134 5273 14181 9131
1933,3473 6177 6214 3899 14358 17330 8207 13134 10865 4582
1934,1941 5403 4088 8326 17748 7486 13318 13134 12492 9322
1935,17330 13914 13134 14181 1259 6177 1137 14400 6214 14358
1936,6214 8635 17330 13134 15119 640 1259 14181 16791 13914
1937,3899 14358 6214 3473 2665 6177 15119 5273 8635 10865
1938,6177 14396 16846 7867 6214 9621 15289 13585 7606 6157
1939,3473 6214 8635 6177 17330 13134 15778 5273 2665 14358
1940,3899 3473 16365 6214 17330 14358 8635 15778 16846 14181
1941,6214 16846 3473 3768 9131 6975 2665 12186 640 17364
1942,8635 14358 16365 17330 13229 16846 13134 16791 14181 3768
1943,3473 17330 13134 15778 1941 15119 6975 16846 14868 16364
1944,13229 14358 17364 15119 6177 14181 6975 1259 9131 8207
1945,5273 17330 2665 10865 1259 1941 1551 16365 16846 8502
1946,1941 1259 14181 3473 17330 13914 6177 6905 10865 3200
